employee_id,first_name,last_name,address,city,country,postal,phone,email,department,position,emergency_contact_name,emergency_contact_phone,dob,created,address_lat,address_lon
E601282,Catherine,Walker,92 Meaden Street,Southbank,Australia,3005,0476612444,Catherine.Walker@health.gov.xx,Health,Coordinator,Lauren,04309858183,02-Feb-1983,25-Oct-2016,-37.8287802,144.95429576094276
E601283,Melinda,Chapman,78 Jenny Rd,Cheltenham,Australia,3192,0449492787,Melinda.Chapman@education.gov.xx,Education and Training,Assistant,Nicole,04410165768,14-Jan-1989,06-Jul-2016,-36.5986096,144.6780052
E601284,Timothy,King,71 Mackelroy Road,Plenty,Australia,3090,0427729159,Timothy.King@education.gov.xx,Education and Training,Coordinator,Mary,04235576505,12-Jul-1967,09-Aug-2019,-37.6736436682702,145.1145996126203
E601285,Kristin,Guzman,40 Epsom Road,Flemington,Australia,3031,0452981511,Kristin.Guzman@education.gov.xx,Education and Training,Team Leader,Kimberly,04128692604,25-Sep-1980,03-Aug-2016,-37.78925135,144.91293777941775
E601286,Nicole,Potts,88 James Cook Drive,Truganina,Australia,3029,0473676562,Nicole.Potts@education.gov.xx,Education and Training,Administator,Vickie,04378109705,19-Nov-1980,21-Jul-2018,-37.850001,144.72191709995496
E601287,Vincent,Anderson,52 Mahoneys Road,Thomastown,Australia,3060,0475593963,Vincent.Anderson@education.gov.xx,Education and Training,Consultant,Trevor,04477606339,05-Apr-1957,23-Dec-2015,-37.69317305248227,144.99762307021277
E601288,Cheryl,Wu,53 EastLink Trail,Wantirna South,Australia,3152,0454402988,Cheryl.Wu@dpc.gov.xx,Premier and Cabient,Consultant,Vanessa,04293325256,09-Jul-1992,08-May-2015,-37.860700627325166,145.2086762558168
E601289,Joseph,Payne,21 Jerribry Place,Blackburn,Australia,3131,0434543679,Joseph.Payne@dpc.gov.xx,Premier and Cabient,Assistant,Daniel,04674124204,01-Sep-1963,19-Apr-2018,-37.8265406,145.16210647545927
E601290,Michael,Jefferson,88 Baptist Place,Melbourne,Australia,3000,0458684763,Michael.Jefferson@health.gov.xx,Health,Team Leader,Lance,04402350034,14-Jan-1960,29-May-2016,-37.81451010000001,144.9678434386831
E601291,Jamie,Williams,105 Somerville Road,Brooklyn,Australia,3020,0445489393,Jamie.Williams@delwp.gov.xx,"Environment, Land, Water and Planning",Manager,Kristi,04364893212,06-Mar-1958,12-Oct-2017,-37.809006249999996,144.83636468654785
E601292,Elizabeth,Wu,71 Serong Street,Kensington,Australia,3031,0457858836,Elizabeth.Wu@education.gov.xx,Education and Training,Consultant,Susan,04181343090,08-Aug-1977,06-Mar-2018,-37.78821755,144.92598865813136
E601293,Chad,Lester,101 Parkstone Avenue,Pascoe Vale South,Australia,3044,0433280440,Chad.Lester@education.gov.xx,Education and Training,Assistant,Summer,04650578840,12-May-1985,01-Jul-2015,-37.74717133413207,144.93805374197404
E601294,Kyle,Walker,46 Rotary Court,Box Hill South,Australia,3128,0438628626,Kyle.Walker@education.gov.xx,Education and Training,Team Leader,Connie,04658707000,31-Aug-1971,19-Jun-2016,-37.8392444,145.12037479999998
E601295,Jason,Johnson,37 Victor Street,Beaumaris,Australia,3193,0419415868,Jason.Johnson@djpr.gov.xx,"Jobs, Precincts and Regions",Team Leader,Adam,04477191003,07-Dec-1980,27-Jul-2018,-37.9901151,145.02447585584173
E601296,Christina,White,103 Jenny Rd,Cheltenham,Australia,3192,0471109417,Christina.White@health.gov.xx,Health,Analyst,Victor,04129874050,08-Oct-1977,22-Jul-2017,-36.5986096,144.6780052
E601297,Sara,Smith,93 Geelong Road Offramp,Laverton North,Australia,3026,0451162611,Sara.Smith@education.gov.xx,Education and Training,Assistant,Adrian,04534518116,27-Aug-1964,06-Feb-2019,-37.8252608,144.8206695
E601298,Sierra,Gross,89 West Gate Tunnel,Spotswood,Australia,3013,0455370631,Sierra.Gross@health.gov.xx,Health,Director,Melissa,0436517449,08-Apr-1992,04-Dec-2019,-37.8224930851635,144.89141130823788
E601299,Anthony,Johnson,83 Taylors Road,St Albans,Australia,3021,0425402139,Anthony.Johnson@education.gov.xx,Education and Training,Assistant,Erika,04511478062,10-Sep-1959,31-Aug-2019,-37.7280803645469,144.79809438116524
E601300,Christopher,Cantu,70 Western Ring Road,Sunshine West,Australia,3020,0461534971,Christopher.Cantu@health.gov.xx,Health,Consultant,Jeffrey,04558999379,30-Jul-1962,22-Apr-2019,-37.79391332966407,144.78750224425815
E601301,Brandi,Randall,30 Glynns Road,North Warrandyte,Australia,3113,0435693877,Brandi.Randall@dffh.gov.xx,"Families, Fairness and Housing",Consultant,Derek,04175507157,16-Aug-1963,14-Aug-2019,-37.7251945960856,145.2006807968677
E601302,Laura,Best,71 Wolfson Court,Attwood,Australia,3049,0453091335,Laura.Best@health.gov.xx,Health,Administator,Bethany,0450816132,16-Dec-1965,03-Nov-2017,-37.6723707,144.8780553
E601303,Jeffrey,Archer,46 Tullamarine In - Mickleham Ramp Of,Westmeadows,Australia,3043,0449035125,Jeffrey.Archer@transport.gov.xx,Transport,Consultant,Christina,04657500217,11-Jul-1982,18-Sep-2014,-37.68868755,144.88166080169447
E601304,Crystal,Smith,60 Coghill Street,Westmeadows,Australia,3049,0464911409,Crystal.Smith@dffh.gov.xx,"Families, Fairness and Housing",Trainer,Darryl,04276097747,23-Nov-1975,27-Dec-2017,-37.67585986534743,144.88955771808534
E601305,Jessica,Mcdowell,85 CityLink,Strathmore,Australia,3041,0471251506,Jessica.Mcdowell@transport.gov.xx,Transport,Director,Harry,04296621116,21-Aug-1960,21-Feb-2020,-37.73285393991704,144.91287868508905
E601306,Justin,Mitchell,90 Curtain Street,Carlton North,Australia,3054,0447502314,Justin.Mitchell@education.gov.xx,Education and Training,Administator,Nicole,04455136870,10-Oct-1975,10-Aug-2018,-37.78866436669534,144.9708438694855
E601307,Steven,Rodriguez,20 Blenheim Street,Heathmont,Australia,3135,0446199631,Steven.Rodriguez@education.gov.xx,Education and Training,Administator,Jacob,04296067164,30-Nov-1961,10-May-2018,-37.83688185932808,145.23715046730095
E601308,Gregory,Mitchell,41 Doyle Street,Avondale Heights,Australia,3034,0461013729,Gregory.Mitchell@education.gov.xx,Education and Training,Trainer,Renee,04421156547,17-Sep-1957,16-Dec-2019,-37.76018001077623,144.85886091299434
E601309,Cesar,Campbell,22 Bloomfield Road,Ascot Vale,Australia,3032,0477345054,Cesar.Campbell@dtf.gov.xx,Treasury and Finance,Administator,Nicholas,04341881687,05-Apr-1990,16-Feb-2015,-37.776619874499694,144.92185160879401
E601310,Sarah,Griffin,88 Barbiston Road,Melbourne Airport,Australia,3045,0417417239,Sarah.Griffin@dffh.gov.xx,"Families, Fairness and Housing",Trainer,Martha,04245285729,30-Sep-1989,30-Nov-2015,-37.6774608,144.8089548
E601311,Thomas,Obrien,116 Hoffmans Road,Essendon,Australia,3040,0449694520,Thomas.Obrien@djpr.gov.xx,"Jobs, Precincts and Regions",Administator,Courtney,04471581847,29-Oct-1973,19-Apr-2018,-37.74771439080375,144.89064222810637
E601312,Joshua,Leach,22 Airport Drive,Melbourne Airport,Australia,3045,0440677674,Joshua.Leach@dffh.gov.xx,"Families, Fairness and Housing",Operations,Jordan,04446115516,28-May-1985,09-Feb-2018,-37.69818239956052,144.86691032275638
E601313,Olivia,Alexander,85 Carrangall Place,Parkville,Australia,3055,0450814747,Olivia.Alexander@delwp.gov.xx,"Environment, Land, Water and Planning",Advisor,Ronald,0419063272,17-Nov-1957,12-Dec-2016,-37.779721112249035,144.94105443941794
E601314,Debbie,Gregory,95 Hoppers Lane,Werribee South,Australia,3030,0440579430,Debbie.Gregory@education.gov.xx,Education and Training,Team Leader,Lisa,04622093832,16-Aug-1961,27-Sep-2017,-37.91876052612369,144.70168296259035
E601315,Kristine,Heath,116 Main Yarra Trail,Templestowe,Australia,3106,0439122071,Kristine.Heath@health.gov.xx,Health,Operations,Christopher,04516824040,15-Mar-1965,30-Dec-2016,-37.7412976,145.1354357
E601316,Stephen,Powell,74 Evesham Road,Cheltenham,Australia,3192,0420600964,Stephen.Powell@health.gov.xx,Health,Coordinator,Jared,04165198859,09-Oct-1987,06-Apr-2019,-37.97002696622829,145.06676399786264
E601317,Taylor,Strickland,75 Epsom Road,Flemington,Australia,3032,0429052095,Taylor.Strickland@education.gov.xx,Education and Training,Assistant,Heather,04425416058,04-Jun-1976,09-Apr-2018,-37.7819939,144.915702
E601318,Keith,Bush,103 Service Street,Sunshine,Australia,3020,0413069951,Keith.Bush@education.gov.xx,Education and Training,Operations,David,04619267396,29-Sep-1958,11-May-2016,-37.7813519,144.83094822616061
E601319,Karen,Cruz,118 Olinda Street,Glen Waverley,Australia,3150,0456931253,Karen.Cruz@dffh.gov.xx,"Families, Fairness and Housing",Operations,Jessica,04595579294,25-Jan-1992,26-Apr-2016,-37.8880145,145.1695028
E601320,Lisa,Pennington,40 Gremel Road,Reservoir,Australia,3073,0430003949,Lisa.Pennington@health.gov.xx,Health,Assistant,Justin,0429035505,24-Sep-1992,22-Jul-2018,-37.7254682,145.03440342673974
E601321,Jean,Bell,27 Dandenong Creek Trail;EastLink Trail,Wantirna,Australia,3152,0416808578,Jean.Bell@education.gov.xx,Education and Training,Operations,Michael,0456372024,09-Nov-1986,22-Dec-2019,-37.853831,145.2111369
E601322,Stephen,Hernandez,123 Bendall Street,Kensington,Australia,3031,0430466324,Stephen.Hernandez@delwp.gov.xx,"Environment, Land, Water and Planning",Team Leader,Makayla,04186036353,03-Feb-1983,03-Aug-2019,-37.78879705,144.9243859
E601323,Lisa,Wise,52 Melbourne Street,Wantirna South,Australia,3180,0438531491,Lisa.Wise@education.gov.xx,Education and Training,Coordinator,Erica,04377563763,13-Jun-1988,21-Jul-2016,-37.872251250000005,145.2416527135465
E601324,Christina,Ellis,114 Nobel Banks Drive,Cairnlea,Australia,3021,0450057328,Christina.Ellis@djpr.gov.xx,"Jobs, Precincts and Regions",Assistant,Richard,04154393780,30-Jun-1985,27-Sep-2015,-37.7526816,144.790623153904
E601325,Brian,Casey,95 Holmes Road,Aberfeldie,Australia,3032,0476897541,Brian.Casey@education.gov.xx,Education and Training,Trainer,Michael,04202454989,06-Jul-1985,19-Dec-2018,-37.7638096,144.9027434640754
E601326,Christy,Hodge,55 Riding Boundary Road,Ravenhall,Australia,3023,0412556031,Christy.Hodge@education.gov.xx,Education and Training,Advisor,Kim,04639069306,31-Dec-1984,17-May-2019,-37.77933342875607,144.73200945564952
E601327,Charles,Banks,53 Redcliffe Terrace,Taylors Hill,Australia,3037,0472393585,Charles.Banks@delwp.gov.xx,"Environment, Land, Water and Planning",Coordinator,Joseph,04596420220,29-Aug-1986,03-Mar-2016,-37.7229295,144.747909
E601328,Dawn,Walker,92 High Street,Reservoir,Australia,3073,0416486175,Dawn.Walker@education.gov.xx,Education and Training,Assistant,Kenneth,0415137058,27-Nov-1990,09-Jan-2015,-37.7069327,145.0091554
E601329,Danny,Garrison,97 Harry St,Cheltenham,Australia,3192,0432493612,Danny.Garrison@delwp.gov.xx,"Environment, Land, Water and Planning",Trainer,Sharon,04624731623,09-May-1967,31-Oct-2016,-36.5986096,144.6780052
E601330,Colleen,Blanchard,75 Fitzsimons Lane Trail,Eltham,Australia,3093,0411560274,Colleen.Blanchard@dffh.gov.xx,"Families, Fairness and Housing",Advisor,Max,04269013488,17-Oct-1971,02-Jan-2018,-37.73757001027571,145.13478695412013
E601331,Stacy,Davis,39 Plenty Road,Preston,Australia,3071,0417904176,Stacy.Davis@education.gov.xx,Education and Training,Consultant,Gabrielle,04667576505,13-Jan-1980,13-Sep-2019,-37.7423771,145.0084758
E601332,Ashley,Lopez,96 Williamsons Road,South Morang,Australia,3752,0457688030,Ashley.Lopez@health.gov.xx,Health,Advisor,Joseph,04624104738,27-Feb-1964,22-Jul-2015,-37.64381520702966,145.08596814655027
E601333,Sabrina,Goodwin,117 Newman Street,Thornbury,Australia,3071,0425945787,Sabrina.Goodwin@education.gov.xx,Education and Training,Coordinator,Gerald,04638981358,21-Sep-1982,25-Aug-2017,-37.756719768822265,144.98591480386023
E601334,Angela,Barrett,41 Laurel Street,Bentleigh East,Australia,3204,0443881050,Angela.Barrett@health.gov.xx,Health,Analyst,Allen,04431258795,01-Oct-1989,13-Feb-2016,-37.91907491188529,145.05759527395693
E601335,Maria,Flowers,116 Murray Road,Diamond Creek,Australia,3089,0434618267,Maria.Flowers@education.gov.xx,Education and Training,Analyst,Anne,04104569477,05-Jul-1960,08-Mar-2018,-37.656492221698635,145.15052269443623
E601336,Leah,Harvey,89 Grantley Drive,Glen Waverley,Australia,3150,0414457542,Leah.Harvey@education.gov.xx,Education and Training,Administator,Angela,04226571165,09-Feb-1990,02-May-2015,-37.8632901,145.1709504
E601337,Michael,Miller,49 Dohertys Road,Truganina,Australia,3029,0421919875,Michael.Miller@health.gov.xx,Health,Coordinator,David,0476063343,10-Feb-1959,16-Dec-2019,-37.8229064,144.7243471
E601338,Carl,Miller,99 Elm Grove,Kew East,Australia,3102,0447542850,Carl.Miller@education.gov.xx,Education and Training,Trainer,Lori,04127717251,12-Feb-1982,18-Nov-2016,-37.7845183,145.04751614261002
E601339,Gary,Johnson,36 East Street,Hadfield,Australia,3060,0467846088,Gary.Johnson@dpc.gov.xx,Premier and Cabient,Operations,Courtney,04521309836,28-Apr-1966,28-Apr-2017,-37.70891696249603,144.95044240858417
E601340,Angela,Lewis,53 Harry St,Point Cook,Australia,3030,0437771007,Angela.Lewis@education.gov.xx,Education and Training,Executive,Daniel,04445500857,25-Apr-1980,10-Nov-2017,-36.5986096,144.6780052
E601341,Connor,Ball,62 Amdura Road,Doncaster East,Australia,3109,0429138354,Connor.Ball@health.gov.xx,Health,Team Leader,Peggy,04589375844,08-Oct-1981,22-Dec-2017,-37.791433749999996,145.1710642052455
E601342,Jennifer,Orozco,21 Herbert Street,Footscray,Australia,3011,0467744192,Jennifer.Orozco@transport.gov.xx,Transport,Administator,Sara,04104744373,13-Dec-1986,10-Jul-2018,-37.79733594737764,144.89306763958132
E601343,Nicole,Roman,60 Heather Avenue,Hurstbridge,Australia,3099,0439870237,Nicole.Roman@dpc.gov.xx,Premier and Cabient,Analyst,Tara,04624273796,26-Feb-1977,29-Sep-2015,-37.6509729666383,145.2007462580698
E601344,Teresa,Ramirez,45 Maribyrnong River Trail,Avondale Heights,Australia,3034,0441075237,Teresa.Ramirez@transport.gov.xx,Transport,Advisor,Danielle,04328242920,22-Dec-1960,07-Jul-2019,-37.75738422758864,144.8772109422826
E601345,Wanda,Taylor,116 Mary St,Cheltenham,Australia,3192,0457703922,Wanda.Taylor@education.gov.xx,Education and Training,Operations,Lisa,04217053154,26-Mar-1961,04-Aug-2018,-36.5986096,144.6780052
E601346,Samantha,Sims,49 Williams Road,Point Cook,Australia,3030,0434929773,Samantha.Sims@health.gov.xx,Health,Coordinator,Sylvia,04335047542,20-May-1990,07-Aug-2018,-37.93806575,144.75283942980838
E601347,Tonya,Hall,101 Torrington Street,Canterbury,Australia,3126,0416547381,Tonya.Hall@health.gov.xx,Health,Operations,Randy,04434635430,25-Sep-1959,22-Nov-2018,-37.81921669439447,145.06403743868148
E601348,Robert,Garcia,118 Western Freeway,Ravenhall,Australia,3023,0458782694,Robert.Garcia@transport.gov.xx,Transport,Administator,Ashley,04564354967,10-Apr-1972,24-Aug-2016,-37.75988715824548,144.7382294796784
E601349,Connor,Walker,58 Belfast Street,Broadmeadows,Australia,3047,0475009820,Connor.Walker@health.gov.xx,Health,Administator,Debra,04364257069,25-Jan-1978,09-Jun-2015,-37.67980355,144.93016226041306
E601350,Joseph,Wade,39 Caringal Avenue,Doncaster,Australia,3108,0472655289,Joseph.Wade@health.gov.xx,Health,Administator,Ann,0495519854,30-Sep-1982,03-Sep-2018,-37.79129498809884,145.11576446881827
E601351,Ronald,Robinson,45 Birdwood Avenue,Melbourne,Australia,3004,0466218495,Ronald.Robinson@dpc.gov.xx,Premier and Cabient,Operations,Jill,04172607684,25-Apr-1986,03-Aug-2016,-37.8294561,144.98132510860785
E601352,Christina,Davis,69 Glenbervie Road,Strathmore,Australia,3040,0469083623,Christina.Davis@education.gov.xx,Education and Training,Director,Suzanne,04663137606,06-Oct-1981,19-Aug-2017,-37.740225577062674,144.91628128812042
E601353,Mary,Ballard,53 Derrimut Drive,Derrimut,Australia,3026,0441237866,Mary.Ballard@dffh.gov.xx,"Families, Fairness and Housing",Analyst,Diane,0429556592,21-Jul-1964,23-Mar-2019,-37.8070172,144.7558956
E601354,Sandra,Nichols,79 Eley Road,Burwood East,Australia,3128,0477463860,Sandra.Nichols@dpc.gov.xx,Premier and Cabient,Team Leader,Cynthia,04372710199,20-Jun-1961,30-Dec-2018,-37.84673879479225,145.14099599770245
E601355,Brittany,Moses,49 Hickey Court,Mill Park,Australia,3032,0448646852,Brittany.Moses@delwp.gov.xx,"Environment, Land, Water and Planning",Team Leader,Diane,04531859253,27-Jun-1968,18-Sep-2015,-37.654071972342926,145.07521846277533
E601356,Heather,Hernandez,46 Sunnyside Avenue,Nunawading,Australia,3132,0468487386,Heather.Hernandez@education.gov.xx,Education and Training,Coordinator,Ellen,04656150103,12-Mar-1983,15-Jun-2019,-37.81445866453919,145.1823897120711
E601357,Heather,Bray,49 Canopus Drive,Doncaster East,Australia,3109,0475511298,Heather.Bray@transport.gov.xx,Transport,Coordinator,Mark,04186746560,25-Sep-1961,09-Sep-2019,-37.77902216915769,145.16844272334703
E601358,Fred,Cook,87 Kennedy Street,Reservoir,Australia,3072,0473310833,Fred.Cook@dffh.gov.xx,"Families, Fairness and Housing",Team Leader,Jade,0433524130,30-Jul-1961,16-Sep-2016,-37.72254607614446,144.98698497581816
E601359,Megan,Peck,105 Leonard Avenue,Glenroy,Australia,3046,0428830294,Megan.Peck@dtf.gov.xx,Treasury and Finance,Administator,Paula,04288617525,11-Jan-1959,29-Mar-2018,-37.70134291777174,144.9307921030391
E601360,Brian,Bradley,30 Pipe Track,Mitcham,Australia,3132,0441121789,Brian.Bradley@education.gov.xx,Education and Training,Consultant,Dylan,04576257244,07-Jan-1971,03-Jan-2019,-37.81937167305072,145.20243111125342
E601361,Jeffrey,Guzman,86 Drake Street,Newport,Australia,3015,0414275521,Jeffrey.Guzman@health.gov.xx,Health,Team Leader,Emma,0426930932,19-Jul-1964,06-Apr-2019,-37.83861386326592,144.88842607400466
E601362,Julie,Le,85 London Street,Bentleigh,Australia,3204,0421565875,Julie.Le@education.gov.xx,Education and Training,Consultant,Mary,04630797348,16-Jun-1987,07-Feb-2018,-37.92466551945429,145.0466865701592
E601363,Elizabeth,Compton,104 Raleigh Street,Thornbury,Australia,3071,0439177770,Elizabeth.Compton@djpr.gov.xx,"Jobs, Precincts and Regions",Coordinator,Alan,04606873473,13-Jul-1967,03-Apr-2018,-37.760007147908226,145.01238095347549
E601364,Laura,Webb,92 Forster Street,Ivanhoe,Australia,3079,0461497765,Laura.Webb@health.gov.xx,Health,Analyst,Brittany,04496125949,16-Jun-1975,04-Oct-2019,-37.754824072727274,145.05125781818182
E601365,Alex,Aguilar,27 Albion Street,Brunswick West,Australia,3055,0455518367,Alex.Aguilar@health.gov.xx,Health,Advisor,Katherine,04491013670,28-Dec-1965,05-Feb-2017,-37.7574052,144.93524835
E601366,Adam,Whitaker,64 Dempster Avenue,Balwyn North,Australia,3104,0445193290,Adam.Whitaker@health.gov.xx,Health,Coordinator,Eric,04226873783,27-Oct-1975,01-Oct-2015,-37.79607529476707,145.09697785480995
E601367,Luis,Grimes,25 Percy Street,Newport,Australia,3015,0447714725,Luis.Grimes@health.gov.xx,Health,Administator,Kristen,04371363411,06-Oct-1961,30-Dec-2014,-37.835691350000005,144.8705004412148
E601368,Jennifer,Richardson,59 Providence Road,Greenvale,Australia,3059,0414099667,Jennifer.Richardson@health.gov.xx,Health,Assistant,Crystal,04443506125,14-Jan-1961,02-Dec-2017,-37.648182339729885,144.87209371947878
E601369,Mariah,Reeves,39 Westall Road,Clayton South,Australia,3171,0441307832,Mariah.Reeves@education.gov.xx,Education and Training,Coordinator,Christy,04188161646,11-Jan-1977,10-Aug-2019,-37.945020830891025,145.1393942959394
E601370,Mary,Coleman,109 Lynton Court,Greenvale,Australia,3059,0415152653,Mary.Coleman@health.gov.xx,Health,Team Leader,Sheila,0459858687,07-Mar-1987,13-Oct-2014,-37.638976637899155,144.90024268467906
E601371,Danielle,Alvarez,84 Alandale Road,Blackburn,Australia,3131,0423158167,Danielle.Alvarez@delwp.gov.xx,"Environment, Land, Water and Planning",Manager,Christine,04346808355,25-Jul-1961,30-Oct-2019,-37.82647357583764,145.1564250602284
E601372,Rebecca,Cain,102 Stephensons Road,Mount Waverley,Australia,3149,0422333074,Rebecca.Cain@djpr.gov.xx,"Jobs, Precincts and Regions",Operations,Ashlee,04538974141,09-Nov-1969,17-Mar-2015,-37.878240177157984,145.12851979688372
E601373,Travis,Acosta,36 Robertson Street,Toorak,Australia,3142,0432621216,Travis.Acosta@dpc.gov.xx,Premier and Cabient,Consultant,John,0446161049,21-May-1984,08-Oct-2014,-37.83816846634657,145.01375906427944
E601374,Elizabeth,Parker,37 Global Avenue,Essendon Fields,Australia,3041,0456379719,Elizabeth.Parker@health.gov.xx,Health,Assistant,Alexandria,04578718520,21-Oct-1975,10-Aug-2018,-37.72006857587421,144.90268406110854
E601375,Diane,Smith,37 Lynette Court,Watsonia,Australia,3087,0411706371,Diane.Smith@dpc.gov.xx,Premier and Cabient,Operations,Kelly,04170838551,13-Mar-1984,16-Apr-2019,-37.7122935,145.07223747064245
E601376,Dawn,Jones,99 Marin Lane,Braybrook,Australia,3019,0422532398,Dawn.Jones@delwp.gov.xx,"Environment, Land, Water and Planning",Assistant,Erin,04620774253,23-Sep-1969,13-Oct-2019,-37.7741274,144.852235
E601377,Juan,Robinson,80 Lignum Road,Point Cook,Australia,3030,0443820746,Juan.Robinson@education.gov.xx,Education and Training,Coordinator,Lori,04245161364,22-Dec-1964,09-Feb-2015,-37.92344725707495,144.72733200889417
E601378,Kristy,Fuentes,37 Chapman Avenue,Glenroy,Australia,3046,0453778453,Kristy.Fuentes@dtf.gov.xx,Treasury and Finance,Coordinator,Luis,04501497686,25-Jan-1990,20-Oct-2018,-37.71186512596976,144.91618108282563
E601379,Alexis,Pierce,104 The Avenue,Coburg,Australia,3058,0414955024,Alexis.Pierce@transport.gov.xx,Transport,Administator,Melissa,04305301493,10-Oct-1988,16-Jun-2016,-37.75260058268149,144.96777729147
E601380,Denise,Elliott,26 Mary St,Cheltenham,Australia,3192,0449863369,Denise.Elliott@education.gov.xx,Education and Training,Operations,Alicia,04337225835,22-Sep-1984,24-Jul-2019,-36.5986096,144.6780052
E601381,Joshua,Davis,70 First Avenue,Hadfield,Australia,3060,0444136053,Joshua.Davis@education.gov.xx,Education and Training,Coordinator,Ellen,04145452548,11-Dec-1975,01-May-2016,-37.71640264497466,144.9594786348412
E601382,Justin,Smith,123 Whitehorse Road Service Road,Box Hill,Australia,3130,0426304349,Justin.Smith@health.gov.xx,Health,Trainer,Katie,04164741432,04-Feb-1976,29-May-2019,-37.81898324677391,145.13295692868317
E601383,William,Wall,95 Birrarrung Park Entry Road,Templestowe Lower,Australia,3107,0469951096,William.Wall@health.gov.xx,Health,Coordinator,Rachel,04147051441,07-Jul-1958,25-Nov-2017,-37.7541739,145.096701
E601384,Gilbert,Davenport,74 Barkly Street,West Footscray,Australia,3012,0452951916,Gilbert.Davenport@health.gov.xx,Health,Coordinator,Greg,04561135773,22-Feb-1974,15-Jun-2017,-37.7971474,144.8738265
E601385,Shannon,Harris,26 Hurtle Street,Ascot Vale,Australia,3032,0412919232,Shannon.Harris@education.gov.xx,Education and Training,Operations,Diana,04472244154,12-Oct-1961,11-Oct-2015,-37.77076050623454,144.90251638384058
E601386,Angela,Miller,59 Basil Street,Fawkner,Australia,3060,0454429528,Angela.Miller@education.gov.xx,Education and Training,Assistant,Victor,04432444467,30-May-1983,20-Oct-2016,-37.7039696291482,144.9670167879425
E601387,Jeremy,Graham,93 Lara Way,Campbellfield,Australia,3062,0453046175,Jeremy.Graham@health.gov.xx,Health,Assistant,Cynthia,04390603216,09-Jun-1966,10-Dec-2015,-37.656676627380826,144.96649480664075
E601388,Crystal,Payne,96 Western Ring Road Trail,Keilor Park,Australia,3042,0429815018,Crystal.Payne@delwp.gov.xx,"Environment, Land, Water and Planning",Operations,Ian,04134283388,07-Mar-1964,17-Feb-2020,-37.72371544943053,144.86555676714974
E601389,Laurie,Hodge,28 Mick Rd,Point Cook,Australia,3030,0444367133,Laurie.Hodge@health.gov.xx,Health,Advisor,Charlotte,04290049534,01-Jan-1992,30-Oct-2016,-36.5986096,144.6780052
E601390,Stephanie,Chen,96 Acacia Street,Box Hill,Australia,3128,0434800198,Stephanie.Chen@education.gov.xx,Education and Training,Team Leader,Carrie,0421333515,10-Apr-1967,02-Jun-2015,-37.82626321637612,145.12014130683824
E601391,Carl,Johnson,25 Wendover Place,Yallambie,Australia,3085,0474270704,Carl.Johnson@education.gov.xx,Education and Training,Consultant,Michael,04324713791,25-Oct-1990,01-Nov-2018,-37.7191424,145.095806
E601392,Christine,Richardson,108 Bruce Street,Bulleen,Australia,3105,0449644470,Christine.Richardson@health.gov.xx,Health,Administator,Tina,04154787834,27-Sep-1960,13-Apr-2017,-37.774161330447896,145.10215157280464
E601393,Rachel,Reynolds,63 Maribyrnong River Trail,Aberfeldie,Australia,3032,0442283498,Rachel.Reynolds@dffh.gov.xx,"Families, Fairness and Housing",Advisor,Judy,0497025694,23-Dec-1973,04-Jul-2019,-37.76678076100608,144.90230273781705
E601394,Kari,Hutchinson,66 Starling Road,Diamond Creek,Australia,3089,0474586644,Kari.Hutchinson@health.gov.xx,Health,Operations,Gerald,04580535391,18-Dec-1986,23-Mar-2018,-37.668462519164734,145.14083283245705
E601395,James,Wade,113 Arden Crescent,Rosanna,Australia,3084,0435846229,James.Wade@education.gov.xx,Education and Training,Team Leader,Jacqueline,04479044382,25-Jun-1977,26-May-2019,-37.740467949999996,145.07514252351453
E601396,Ana,Smith,102 Glenroy Road,Glenroy,Australia,3046,0462803536,Ana.Smith@education.gov.xx,Education and Training,Trainer,Jacob,04625003106,03-Nov-1978,14-Nov-2015,-37.707358419530706,144.93762705156462
E601397,Richard,Johnson,55 Wellington Road,Clayton,Australia,3168,0446464028,Richard.Johnson@education.gov.xx,Education and Training,Advisor,Kara,04577205437,26-Sep-1991,05-Jul-2018,-37.910776350000006,145.13480648790716
E601398,Brandi,Krause,44 Mary St,Cheltenham,Australia,3192,0459719336,Brandi.Krause@health.gov.xx,Health,Coordinator,Samuel,04122111658,18-Jan-1982,19-Jun-2016,-36.5986096,144.6780052
E601399,William,Sherman,42 Dohertys Road,Truganina,Australia,3029,0463553217,William.Sherman@transport.gov.xx,Transport,Assistant,Ashley,04277992419,01-Sep-1992,15-Sep-2017,-37.8282842,144.75324690035143
E601400,Jennifer,Chase,67 Kingham Street,Newport,Australia,3015,0449868455,Jennifer.Chase@delwp.gov.xx,"Environment, Land, Water and Planning",Analyst,Larry,04287226549,12-Nov-1978,06-Oct-2016,-37.8343375163486,144.87288785256385
E601401,Adam,Rogers,49 Dawson Street,Brunswick West,Australia,3056,0425560633,Adam.Rogers@education.gov.xx,Education and Training,Coordinator,Patrick,04456193637,17-Nov-1970,18-Dec-2014,-37.7689708,144.9386663
E601402,Michael,Ball,65 Harry St,Cheltenham,Australia,3192,0474316758,Michael.Ball@education.gov.xx,Education and Training,Coordinator,Mercedes,04124715031,08-Jun-1980,25-Oct-2015,-36.5986096,144.6780052
